State1,County1,State2,County2,State3,County3,Returns,Exemptions
36,27,36,029,NY,Erie,30,51
36,27,36,087,NY,Rockland,29,46
36,27,06,073,Ca,San Diego,28,46
36,27,06,085,Ca,Santa Clara,28,42
36,27,04,013,Az,Maricopa,27,51
36,27,36,091,NY,Saratoga,26,54
36,27,12,095,Fl,Orange,26,57
36,27,36,039,NY,Greene,25,48
36,27,12,115,Fl,Sarasota,25,40
36,27,36,083,NY,Rensselaer,24,35
36,27,37,119,NC,Mecklenburg,23,43
36,27,12,057,Fl,Hillsborough,23,39
36,27,12,127,Fl,Volusia,22,43
36,27,36,019,NY,Clinton,22,31
36,27,13,121,Ga,Fulton,22,50
36,27,53,033,Wa,King,22,31
36,27,36,065,NY,Oneida,22,47
36,27,34,017,NJ,Hudson,22,32
36,27,24,031,Md,Montgomery,22,36
36,27,09,009,Ct,New Haven,22,33
36,27,13,067,Ga,Cobb,21,42
36,27,04,019,Az,Pima,21,33
36,27,34,023,NJ,Middlesex,21,39
36,27,12,111,Fl,St. Lucie,20,35
36,27,12,009,Fl,Brevard,20,46
36,27,17,031,Il,Cook,20,24
36,27,12,025,Fl,Dade,20,36
36,27,09,003,Ct,Hartford,19,29
36,27,25,025,Ma,Suffolk,19,20
36,27,12,053,Fl,Hernando,19,37
36,27,36,093,NY,Schenectady,18,24
36,27,51,059,Va,Fairfax,17,33
36,27,45,051,SC,Horry,17,35
36,27,34,027,NJ,Morris,17,30
36,27,11,001,DC,"Wash.,D.C.",17,19
36,27,48,439,Tx,Tarrant,17,37
36,27,36,077,NY,Otsego,17,28
36,27,51,810,Va,Virginia Beach city,16,32
36,27,06,075,Ca,San Francisco,16,18
36,27,36,033,NY,Franklin,16,31
36,27,42,101,Pa,Philadelphia,16,24
36,27,12,101,Fl,Pasco,16,29
36,27,08,013,Co,Boulder,15,25
36,27,12,071,Fl,Lee,15,37
36,27,36,089,NY,St. Lawrence,14,30
36,27,12,083,Fl,Marion,14,33
36,27,47,037,Tn,Davidson,14,22
36,27,36,109,NY,Tompkins,14,19
36,27,34,031,NJ,Passaic,13,24
36,27,48,113,Tx,Dallas,13,16
36,27,24,033,Md,Prince George's,13,22
36,27,12,031,Fl,Duval,13,21
36,27,13,089,Ga,De Kalb,13,21
36,27,32,003,Nv,Clark,13,22
36,27,50,007,Vt,Chittenden,13,21
36,27,12,015,Fl,Charlotte,13,26
36,27,39,049,Oh,Franklin,12,21
36,27,08,005,Co,Arapahoe,12,20
36,27,36,025,NY,Delaware,12,25
36,27,42,003,Pa,Allegheny,11,21
36,27,36,095,NY,Schoharie,11,23
36,27,48,201,Tx,Harris,11,22
36,27,36,113,NY,Warren,11,22
36,27,06,001,Ca,Alameda,11,22
36,27,25,001,Ma,Barnstable,11,17
36,27,12,117,Fl,Seminole,11,21
36,27,36,115,NY,Washington,11,26
36,27,51,013,Va,Arlington,11,11
36,27,35,001,NM,Bernalillo,10,13
36,27,45,019,SC,Charleston,10,14
36,27,42,071,Pa,Lancaster,10,13
36,27,12,085,Fl,Martin,10,17
36,27,12,069,Fl,Lake,10,14
36,27,,,XX,Same State,81,166
36,27,,,XX,Region 1: Northeast,303,511
36,27,,,XX,Region 2: Midwest,194,407
36,27,,,XX,Region 3: South,518,1028
36,27,,,XX,Region 4: West,185,342
36,27,36,027 ,XX,County Non-Migrants,91623,204543
36,29,,,NY,Erie Total Migration Flo,11232,19972
36,29,36,063,NY,Niagara,1559,2981
36,29,36,055,NY,Monroe,488,772
36,29,36,009,NY,Cattaraugus,406,859
36,29,36,013,NY,Chautauqua,385,789
36,29,36,121,NY,Wyoming,232,502
36,29,36,037,NY,Genesee,190,406
36,29,57,005,FR,APO / FPO Zip Code,175,239
36,29,36,067,NY,Onondaga,169,273
36,29,06,037,Ca,Los Angeles,132,189
36,29,12,103,Fl,Pinellas,122,201
36,29,04,013,Az,Maricopa,113,165
36,29,42,003,Pa,Allegheny,112,210
36,29,36,061,NY,New York,106,115
36,29,17,031,Il,Cook,102,153
36,29,12,011,Fl,Broward,97,159
36,29,12,099,Fl,Palm Beach,92,154
36,29,36,001,NY,Albany,90,131
36,29,57,001,FR,Foreign / Overseas,85,132
36,29,06,073,Ca,San Diego,82,132
36,29,36,003,NY,Allegany,80,154
36,29,39,035,Oh,Cuyahoga,76,145
36,29,36,065,NY,Oneida,74,119
36,29,12,057,Fl,Hillsborough,73,127
36,29,25,017,Ma,Middlesex,71,109
36,29,48,201,Tx,Harris,70,125
36,29,32,003,Nv,Clark,69,112
36,29,51,059,Va,Fairfax,66,113
36,29,12,095,Fl,Orange,66,109
36,29,42,049,Pa,Erie,63,126
36,29,36,119,NY,Westchester,60,88
36,29,12,071,Fl,Lee,60,97
36,29,24,031,Md,Montgomery,59,84
36,29,12,115,Fl,Sarasota,55,93
36,29,36,103,NY,Suffolk,53,78
36,29,36,081,NY,Queens,52,70
36,29,36,059,NY,Nassau,52,68
36,29,12,101,Fl,Pasco,50,80
36,29,39,049,Oh,Franklin,49,72
36,29,11,001,DC,"Wash.,D.C.",48,53
36,29,26,125,Mi,Oakland,45,95
36,29,36,069,NY,Ontario,45,70
36,29,36,047,NY,Kings,45,61
36,29,06,059,Ca,Orange,44,77
36,29,36,007,NY,Broome,43,68
36,29,36,091,NY,Saratoga,42,85
36,29,12,127,Fl,Volusia,42,74
36,29,36,027,NY,Dutchess,41,80
36,29,25,025,Ma,Suffolk,40,57
36,29,13,089,Ga,De Kalb,40,59
36,29,48,113,Tx,Dallas,37,59
36,29,51,013,Va,Arlington,36,38
36,29,26,163,Mi,Wayne,35,85
36,29,24,005,Md,Baltimore,35,47
36,29,12,009,Fl,Brevard,35,57
36,29,12,081,Fl,Manatee,35,66
36,29,36,071,NY,Orange,34,44
36,29,37,183,NC,Wake,34,63
36,29,12,031,Fl,Duval,34,63
36,29,12,025,Fl,Dade,34,46
36,29,37,119,NC,Mecklenburg,34,54
36,29,36,101,NY,Steuben,33,57
36,29,15,003,Hi,Honolulu,33,54
36,29,13,121,Ga,Fulton,33,57
36,29,09,001,Ct,Fairfield,32,49
36,29,39,153,Oh,Summit,32,57
36,29,06,075,Ca,San Francisco,32,40
36,29,51,810,Va,Virginia Beach city,30,68
36,29,53,033,Wa,King,30,45
36,29,12,105,Fl,Polk,30,60
36,29,36,051,NY,Livingston,30,44
36,29,25,009,Ma,Essex,30,65
36,29,42,101,Pa,Philadelphia,29,41
36,29,17,043,Il,Du Page,29,63
36,29,36,073,NY,Orleans,28,51
36,29,37,133,NC,Onslow,28,47
36,29,27,053,Mn,Hennepin,28,45
36,29,06,001,Ca,Alameda,28,41
36,29,13,135,Ga,Gwinnett,27,49
36,29,42,091,Pa,Montgomery,27,46
36,29,39,061,Oh,Hamilton,26,46
36,29,04,019,Az,Pima,26,52
36,29,09,009,Ct,New Haven,26,40
36,29,10,003,De,New Castle,26,54
36,29,09,003,Ct,Hartford,25,42
36,29,36,075,NY,Oswego,25,48
36,29,36,045,NY,Jefferson,25,45
36,29,12,015,Fl,Charlotte,25,39
36,29,25,021,Ma,Norfolk,25,44
36,29,36,109,NY,Tompkins,25,39
36,29,13,067,Ga,Cobb,24,34
36,29,51,510,Va,Alexandria city,24,31
36,29,36,089,NY,St. Lawrence,23,37
36,29,36,117,NY,Wayne,23,35
36,29,48,085,Tx,Collin,23,54
36,29,36,015,NY,Chemung,23,43
36,29,24,510,Md,Baltimore city,23,31
36,29,24,003,Md,Anne Arundel,22,36
36,29,57,003,FR,Foreign / Puerto Rico,22,48
36,29,39,113,Oh,Montgomery,22,33
36,29,48,439,Tx,Tarrant,22,40
36,29,47,157,Tn,Shelby,22,52
36,29,48,029,Tx,Bexar,22,32
36,29,08,041,Co,El Paso,21,41
36,29,34,003,NJ,Bergen,21,28
36,29,26,161,Mi,Washtenaw,21,34
36,29,06,085,Ca,Santa Clara,21,31
36,29,42,045,Pa,Delaware,21,32
36,29,48,027,Tx,Bell,21,37
36,29,12,083,Fl,Marion,20,36
36,29,34,027,NJ,Morris,20,41
36,29,36,111,NY,Ulster,20,29
36,29,12,117,Fl,Seminole,20,33
36,29,36,093,NY,Schenectady,20,38
36,29,08,031,Co,Denver,19,34
36,29,45,019,SC,Charleston,19,26
36,29,29,189,Mo,St. Louis,19,31
36,29,06,053,Ca,Monterey,19,30
36,29,34,017,NJ,Hudson,19,23
36,29,44,007,RI,Providence,19,26
36,29,17,097,Il,Lake,19,49
36,29,24,033,Md,Prince George's,19,28
36,29,42,083,Pa,McKean,18,36
36,29,34,005,NJ,Burlington,18,39
36,29,36,011,NY,Cayuga,18,27
36,29,35,001,NM,Bernalillo,18,33
36,29,34,023,NJ,Middlesex,18,29
36,29,06,071,Ca,San Bernardino,18,31
36,29,26,065,Mi,Ingham,18,24
36,29,36,083,NY,Rensselaer,17,23
36,29,48,121,Tx,Denton,17,55
36,29,34,025,NJ,Monmouth,17,37
36,29,51,710,Va,Norfolk city,17,35
36,29,42,029,Pa,Chester,17,31
36,29,34,013,NJ,Essex,17,29
36,29,12,069,Fl,Lake,16,29
36,29,42,027,Pa,Centre,16,21
36,29,50,007,Vt,Chittenden,16,30
36,29,12,111,Fl,St. Lucie,16,26
36,29,36,005,NY,Bronx,16,24
36,29,48,453,Tx,Travis,16,23
36,29,18,097,In,Marion,15,22
36,29,36,105,NY,Sullivan,15,32
36,29,24,027,Md,Howard,15,19
36,29,36,019,NY,Clinton,15,22
36,29,33,011,NH,Hillsborough,15,34
36,29,25,027,Ma,Worcester,15,23
36,29,06,065,Ca,Riverside,14,20
36,29,36,087,NY,Rockland,14,20
36,29,37,051,NC,Cumberland,14,17
36,29,42,019,Pa,Butler,14,40
36,29,22,071,La,Orleans,14,25
36,29,47,037,Tn,Davidson,14,30
36,29,51,153,Va,Prince William,14,28
36,29,08,013,Co,Boulder,13,13
36,29,39,085,Oh,Lake,13,25
36,29,12,021,Fl,Collier,13,18
36,29,51,760,Va,Richmond city,13,17
36,29,53,053,Wa,Pierce,13,24
36,29,01,073,Al,Jefferson,13,29
36,29,13,179,Ga,Liberty,13,28
36,29,06,067,Ca,Sacramento,13,20
36,29,55,025,Wi,Dane,13,27
36,29,31,055,Ne,Douglas,13,28
36,29,37,135,NC,Orange,13,29
36,29,51,700,Va,Newport News city,13,16
36,29,02,020,Ak,Anchorage Borough,12,16
36,29,40,143,Ok,Tulsa,12,28
36,29,51,650,Va,Hampton city,12,25
36,29,42,069,Pa,Lackawanna,12,23
36,29,12,097,Fl,Osceola,12,22
36,29,34,021,NJ,Mercer,12,25
36,29,12,087,Fl,Monroe,12,26
36,29,37,081,NC,Guilford,12,28
36,29,26,099,Mi,Macomb,11,25
36,29,12,017,Fl,Citrus,11,18
36,29,37,063,NC,Durham,11,16
36,29,49,035,Ut,Salt Lake,11,21
36,29,01,125,Al,Tuscaloosa,11,29
36,29,42,017,Pa,Bucks,11,25
36,29,21,067,Ky,Fayette,11,19
36,29,22,115,La,Vernon,11,17
36,29,09,011,Ct,New London,11,20
36,29,42,077,Pa,Lehigh,11,21
36,29,39,151,Oh,Stark,11,16
36,29,34,007,NJ,Camden,11,19
36,29,42,079,Pa,Luzerne,11,24
36,29,42,129,Pa,Westmoreland,11,22
36,29,36,079,NY,Putnam,11,21
36,29,36,053,NY,Madison,11,20
36,29,12,053,Fl,Hernando,11,22
36,29,08,005,Co,Arapahoe,10,26
36,29,21,111,Ky,Jefferson,10,18
36,29,34,035,NJ,Somerset,10,18
36,29,20,091,Ks,Johnson,10,28
36,29,40,109,Ok,Oklahoma,10,12
36,29,06,095,Ca,Solano,10,19
36,29,37,049,NC,Craven,10,17
36,29,34,015,NJ,Gloucester,10,27
36,29,47,093,Tn,Knox,10,13
36,29,51,041,Va,Chesterfield,10,17
36,29,53,061,Wa,Snohomish,10,17
36,29,,,XX,Same State,105,186
36,29,,,XX,Region 1: Northeast,331,593
36,29,,,XX,Region 2: Midwest,459,922
36,29,,,XX,Region 3: South,737,1429
36,29,,,XX,Region 4: West,250,401
36,29,36,029 ,XX,County Non-Migrants,356097,749188
36,31,,,NY,Essex Total Migration Fl,915,1751
36,31,36,019,NY,Clinton,123,259
36,31,36,033,NY,Franklin,88,164
36,31,36,113,NY,Warren,65,132
36,31,36,115,NY,Washington,24,42
36,31,36,091,NY,Saratoga,23,40
36,31,36,001,NY,Albany,22,31
36,31,36,055,NY,Monroe,16,17
36,31,50,007,Vt,Chittenden,15,26
36,31,36,067,NY,Onondaga,13,20
36,31,36,089,NY,St. Lawrence,13,18
36,31,36,065,NY,Oneida,10,23
36,31,,,XX,Same State,96,169
36,31,,,XX,Region 1: Northeast,138,273
36,31,,,XX,Region 2: Midwest,30,63
36,31,,,XX,Region 3: South,145,298
36,31,,,XX,Region 4: West,81,146
36,31,,,XX,Foreign,13,30
36,31,36,031 ,XX,County Non-Migrants,13054,29242
36,33,,,NY,Franklin Total Migration,758,1389
36,33,36,031,NY,Essex,89,146
36,33,36,019,NY,Clinton,81,157
36,33,36,089,NY,St. Lawrence,73,150
36,33,36,045,NY,Jefferson,20,39
36,33,36,091,NY,Saratoga,18,26
36,33,36,067,NY,Onondaga,17,25
36,33,36,055,NY,Monroe,16,23
36,33,36,001,NY,Albany,15,20
36,33,,,XX,Same State,110,200
36,33,,,XX,Region 1: Northeast,80,134
36,33,,,XX,Region 2: Midwest,27,57
36,33,,,XX,Region 3: South,139,274
36,33,,,XX,Region 4: West,63,127
36,33,,,XX,Foreign,10,11
36,33,36,033 ,XX,County Non-Migrants,14603,34024
36,35,,,NY,Fulton Total Migration F,1017,1973
36,35,36,057,NY,Montgomery,231,495
36,35,36,091,NY,Saratoga,102,196
36,35,36,043,NY,Herkimer,59,137
36,35,36,093,NY,Schenectady,52,99
36,35,36,001,NY,Albany,45,66
36,35,57,005,FR,APO / FPO Zip Code,20,27
36,35,36,041,NY,Hamilton,14,26
36,35,36,067,NY,Onondaga,14,26
36,35,36,029,NY,Erie,11,13
36,35,36,095,NY,Schoharie,10,14
36,35,,,XX,Same State,119,215
36,35,,,XX,Region 1: Northeast,76,144
36,35,,,XX,Region 2: Midwest,36,78
36,35,,,XX,Region 3: South,176,350
36,35,,,XX,Region 4: West,52,87
36,35,36,035 ,XX,County Non-Migrants,19017,42268
36,37,,,NY,Genesee Total Migration,1312,2402
36,37,36,055,NY,Monroe,277,424
36,37,36,029,NY,Erie,164,292
36,37,36,121,NY,Wyoming,124,240
36,37,36,051,NY,Livingston,83,171
36,37,36,073,NY,Orleans,66,148
36,37,36,063,NY,Niagara,31,67
36,37,36,067,NY,Onondaga,14,27
36,37,36,009,NY,Cattaraugus,13,28
36,37,04,013,Az,Maricopa,12,21
36,37,36,069,NY,Ontario,10,19
36,37,36,117,NY,Wayne,10,20
36,37,57,005,FR,APO / FPO Zip Code,10,15
36,37,36,101,NY,Steuben,10,16
36,37,,,XX,Same State,87,183
36,37,,,XX,Region 1: Northeast,62,99
36,37,,,XX,Region 2: Midwest,67,143
36,37,,,XX,Region 3: South,209,383
36,37,,,XX,Region 4: West,63,106
36,37,36,037 ,XX,County Non-Migrants,22075,50724
36,39,,,NY,Greene Total Migration F,866,1535
36,39,36,001,NY,Albany,183,308
36,39,36,111,NY,Ulster,65,119
36,39,36,021,NY,Columbia,50,94
36,39,36,027,NY,Dutchess,24,49
36,39,36,083,NY,Rensselaer,22,33
36,39,36,091,NY,Saratoga,19,31
36,39,36,103,NY,Suffolk,17,30
36,39,36,047,NY,Kings,15,26
36,39,36,071,NY,Orange,15,39
36,39,36,119,NY,Westchester,14,21
36,39,57,005,FR,APO / FPO Zip Code,11,20
36,39,36,081,NY,Queens,11,16
36,39,36,025,NY,Delaware,10,19
36,39,12,099,Fl,Palm Beach,10,12
36,39,36,093,NY,Schenectady,10,14
36,39,,,XX,Same State,77,150
36,39,,,XX,Region 1: Northeast,96,158
36,39,,,XX,Region 2: Midwest,32,58
36,39,,,XX,Region 3: South,138,259
36,39,,,XX,Region 4: West,47,79
36,39,36,039 ,XX,County Non-Migrants,14734,32245
36,41,,,NY,Hamilton Total Migration,127,232
36,41,36,035,NY,Fulton,16,30
36,41,36,091,NY,Saratoga,10,31
36,41,,,XX,Same State,62,98
36,41,,,XX,"Same Region, Diff. State",11,14
36,41,,,XX,Different Region,28,59
36,41,36,041 ,XX,County Non-Migrants,2056,4413
36,43,,,NY,Herkimer Total Migration,1235,2333
36,43,36,065,NY,Oneida,382,719
36,43,36,077,NY,Otsego,65,142
36,43,36,057,NY,Montgomery,49,103
36,43,36,035,NY,Fulton,44,109
36,43,36,067,NY,Onondaga,44,56
36,43,36,055,NY,Monroe,28,46
36,43,57,005,FR,APO / FPO Zip Code,27,42
36,43,36,001,NY,Albany,27,37
36,43,36,053,NY,Madison,26,65
36,43,36,091,NY,Saratoga,16,21
36,43,36,045,NY,Jefferson,13,30
36,43,36,029,NY,Erie,10,13
36,43,,,XX,Same State,129,225
36,43,,,XX,Region 1: Northeast,76,163
36,43,,,XX,Region 2: Midwest,31,62
36,43,,,XX,Region 3: South,188,367
36,43,,,XX,Region 4: West,80,133
36,43,36,043 ,XX,County Non-Migrants,22604,51783
36,45,,,NY,Jefferson Total Migratio,4327,9736
36,45,57,005,FR,APO / FPO Zip Code,406,991
36,45,36,089,NY,St. Lawrence,174,393
36,45,36,067,NY,Onondaga,143,274
36,45,36,049,NY,Lewis,125,266
36,45,15,003,Hi,Honolulu,81,238
36,45,37,051,NC,Cumberland,71,175
36,45,36,075,NY,Oswego,68,142
36,45,36,055,NY,Monroe,57,92
36,45,06,037,Ca,Los Angeles,45,94
36,45,36,065,NY,Oneida,41,87
36,45,48,029,Tx,Bexar,34,75
36,45,36,029,NY,Erie,34,58
36,45,12,103,Fl,Pinellas,33,55
36,45,48,141,Tx,El Paso,31,105
36,45,53,053,Wa,Pierce,28,73
36,45,48,201,Tx,Harris,27,54
36,45,08,041,Co,El Paso,25,62
36,45,04,013,Az,Maricopa,23,52
36,45,36,001,NY,Albany,23,36
36,45,26,163,Mi,Wayne,22,53
36,45,36,019,NY,Clinton,22,37
36,45,40,031,Ok,Comanche,21,65
36,45,02,090,Ak,Fairbanks North Star Bor,20,62
36,45,06,053,Ca,Monterey,19,55
36,45,12,011,Fl,Broward,19,27
36,45,02,020,Ak,Anchorage Borough,19,41
36,45,17,031,Il,Cook,19,37
36,45,48,113,Tx,Dallas,19,43
36,45,13,215,Ga,Muscogee,19,50
36,45,51,059,Va,Fairfax,18,64
36,45,36,007,NY,Broome,18,41
36,45,36,011,NY,Cayuga,18,37
36,45,48,027,Tx,Bell,17,35
36,45,24,033,Md,Prince George's,17,39
36,45,06,073,Ca,San Diego,16,41
36,45,12,057,Fl,Hillsborough,15,30
36,45,39,035,Oh,Cuyahoga,15,36
36,45,36,069,NY,Ontario,15,32
36,45,12,095,Fl,Orange,15,26
36,45,36,091,NY,Saratoga,14,33
36,45,36,053,NY,Madison,14,29
36,45,32,003,Nv,Clark,14,34
36,45,45,079,SC,Richland,13,41
36,45,21,093,Ky,Hardin,13,31
36,45,24,003,Md,Anne Arundel,13,32
36,45,36,081,NY,Queens,13,21
36,45,12,127,Fl,Volusia,12,19
36,45,06,071,Ca,San Bernardino,12,24
36,45,36,047,NY,Kings,12,21
36,45,13,245,Ga,Richmond,12,28
36,45,47,157,Tn,Shelby,12,26
36,45,51,700,Va,Newport News city,12,29
36,45,42,101,Pa,Philadelphia,12,30
36,45,29,169,Mo,Pulaski,11,32
36,45,12,105,Fl,Polk,11,25
36,45,06,067,Ca,Sacramento,11,29
36,45,22,115,La,Vernon,11,32
36,45,21,111,Ky,Jefferson,11,20
36,45,57,003,FR,Foreign / Puerto Rico,11,32
36,45,57,001,FR,Foreign / Overseas,11,24
36,45,25,027,Ma,Worcester,11,28
36,45,12,031,Fl,Duval,11,15
36,45,36,005,NY,Bronx,10,21
36,45,36,015,NY,Chemung,10,30
36,45,01,045,Al,Dale,10,26
36,45,18,097,In,Marion,10,23
36,45,37,119,NC,Mecklenburg,10,17
36,45,36,023,NY,Cortland,10,20
36,45,42,041,Pa,Cumberland,10,25
36,45,36,101,NY,Steuben,10,17
36,45,36,117,NY,Wayne,10,23
36,45,,,XX,Same State,168,323
36,45,,,XX,Region 1: Northeast,336,722
36,45,,,XX,Region 2: Midwest,417,955
36,45,,,XX,Region 3: South,918,2135
36,45,,,XX,Region 4: West,289,591
36,45,36,045 ,XX,County Non-Migrants,34842,82712
36,47,,,NY,Kings Total Migration Fl,45378,91160
36,47,36,081,NY,Queens,9851,21141
36,47,36,061,NY,New York,6717,10868
36,47,36,085,NY,Richmond,2860,6453
36,47,36,059,NY,Nassau,2259,5028
36,47,36,005,NY,Bronx,1855,3826
36,47,36,103,NY,Suffolk,1291,2774
36,47,12,011,Fl,Broward,961,1898
36,47,34,017,NJ,Hudson,797,1473
36,47,36,119,NY,Westchester,781,1573
36,47,34,023,NJ,Middlesex,750,1650
36,47,34,025,NJ,Monmouth,692,1654
36,47,12,025,Fl,Dade,662,1419
36,47,34,013,NJ,Essex,653,1445
36,47,34,003,NJ,Bergen,603,1248
36,47,12,099,Fl,Palm Beach,497,911
36,47,06,037,Ca,Los Angeles,495,823
36,47,57,003,FR,Foreign / Puerto Rico,379,957
36,47,34,039,NJ,Union,323,715
36,47,09,001,Ct,Fairfield,306,662
36,47,36,087,NY,Rockland,281,704
36,47,57,001,FR,Foreign / Overseas,278,502
36,47,12,095,Fl,Orange,265,627
36,47,42,101,Pa,Philadelphia,261,574
36,47,36,071,NY,Orange,253,625
36,47,57,005,FR,APO / FPO Zip Code,225,350
36,47,34,029,NJ,Ocean,213,445
36,47,06,075,Ca,San Francisco,200,255
36,47,13,089,Ga,De Kalb,183,401
36,47,17,031,Il,Cook,180,304
36,47,34,031,NJ,Passaic,173,372
36,47,34,027,NJ,Morris,171,308
36,47,12,057,Fl,Hillsborough,162,320
36,47,42,089,Pa,Monroe,158,420
36,47,48,201,Tx,Harris,142,294
36,47,32,003,Nv,Clark,138,254
36,47,34,035,NJ,Somerset,137,267
36,47,25,017,Ma,Middlesex,130,210
36,47,11,001,DC,"Wash.,D.C.",130,176
36,47,06,073,Ca,San Diego,125,210
36,47,24,033,Md,Prince George's,124,250
36,47,13,121,Ga,Fulton,116,201
36,47,09,009,Ct,New Haven,112,206
36,47,12,103,Fl,Pinellas,112,198
36,47,34,021,NJ,Mercer,112,228
36,47,04,013,Az,Maricopa,106,180
36,47,53,033,Wa,King,106,167
36,47,36,111,NY,Ulster,104,190
36,47,36,027,NY,Dutchess,102,190
36,47,24,031,Md,Montgomery,100,176
36,47,36,105,NY,Sullivan,96,193
36,47,25,025,Ma,Suffolk,95,153
36,47,36,029,NY,Erie,92,164
36,47,12,009,Fl,Brevard,91,224
36,47,36,001,NY,Albany,89,157
36,47,36,055,NY,Monroe,88,168
36,47,34,005,NJ,Burlington,82,172
36,47,06,001,Ca,Alameda,81,105
36,47,51,059,Va,Fairfax,79,148
36,47,51,810,Va,Virginia Beach city,75,163
36,47,09,003,Ct,Hartford,75,118
36,47,36,079,NY,Putnam,74,133
36,47,12,117,Fl,Seminole,74,164
36,47,12,101,Fl,Pasco,69,129
36,47,12,097,Fl,Osceola,68,183
36,47,37,119,NC,Mecklenburg,68,154
36,47,06,059,Ca,Orange,68,105
36,47,34,001,NJ,Atlantic,63,119
36,47,15,003,Hi,Honolulu,62,107
36,47,27,053,Mn,Hennepin,62,109
36,47,10,003,De,New Castle,61,129
36,47,12,127,Fl,Volusia,60,131
36,47,24,510,Md,Baltimore city,60,109
36,47,37,183,NC,Wake,59,109
36,47,12,031,Fl,Duval,58,132
36,47,39,035,Oh,Cuyahoga,57,118
36,47,12,111,Fl,St. Lucie,56,114
36,47,42,103,Pa,Pike,56,142
36,47,36,067,NY,Onondaga,56,91
36,47,44,007,RI,Providence,56,122
36,47,42,091,Pa,Montgomery,53,99
36,47,12,071,Fl,Lee,52,105
36,47,34,007,NJ,Camden,52,104
36,47,37,051,NC,Cumberland,52,113
36,47,45,019,SC,Charleston,50,106
36,47,37,081,NC,Guilford,50,108
36,47,42,003,Pa,Allegheny,50,96
36,47,12,015,Fl,Charlotte,50,121
36,47,24,005,Md,Baltimore,48,95
36,47,13,067,Ga,Cobb,48,97
36,47,06,085,Ca,Santa Clara,47,67
36,47,12,083,Fl,Marion,47,122
36,47,42,017,Pa,Bucks,46,99
36,47,45,079,SC,Richland,46,106
36,47,42,077,Pa,Lehigh,45,106
36,47,48,113,Tx,Dallas,44,87
36,47,25,021,Ma,Norfolk,43,73
36,47,37,133,NC,Onslow,43,75
36,47,36,007,NY,Broome,42,87
36,47,48,453,Tx,Travis,42,60
36,47,12,053,Fl,Hernando,41,77
36,47,39,049,Oh,Franklin,40,84
36,47,13,135,Ga,Gwinnett,40,86
36,47,51,710,Va,Norfolk city,38,80
36,47,04,019,Az,Pima,38,73
36,47,42,095,Pa,Northampton,38,97
36,47,36,109,NY,Tompkins,37,53
36,47,08,031,Co,Denver,37,61
36,47,25,015,Ma,Hampshire,37,46
36,47,25,013,Ma,Hampden,36,77
36,47,51,700,Va,Newport News city,36,69
36,47,51,760,Va,Richmond city,35,74
36,47,26,163,Mi,Wayne,35,70
36,47,48,029,Tx,Bexar,34,76
36,47,35,001,NM,Bernalillo,32,45
36,47,06,071,Ca,San Bernardino,32,56
36,47,51,087,Va,Henrico,32,75
36,47,51,153,Va,Prince William,31,73
36,47,37,063,NC,Durham,31,54
36,47,36,039,NY,Greene,31,70
36,47,34,037,NJ,Sussex,31,63
36,47,45,075,SC,Orangeburg,31,58
36,47,51,510,Va,Alexandria city,31,64
36,47,42,127,Pa,Wayne,30,71
36,47,36,025,NY,Delaware,30,66
36,47,51,013,Va,Arlington,30,48
36,47,42,071,Pa,Lancaster,30,59
36,47,25,027,Ma,Worcester,30,79
36,47,12,105,Fl,Polk,29,70
36,47,06,065,Ca,Riverside,29,64
36,47,42,079,Pa,Luzerne,29,68
36,47,51,650,Va,Hampton city,29,60
36,47,13,245,Ga,Richmond,29,74
36,47,42,011,Pa,Berks,28,72
36,47,41,051,Or,Multnomah,28,48
36,47,36,021,NY,Columbia,28,56
36,47,12,115,Fl,Sarasota,28,54
36,47,09,011,Ct,New London,27,44
36,47,12,035,Fl,Flagler,27,50
36,47,25,009,Ma,Essex,27,51
36,47,37,067,NC,Forsyth,26,49
36,47,13,063,Ga,Clayton,26,63
36,47,36,091,NY,Saratoga,25,49
36,47,34,019,NJ,Hunterdon,25,42
36,47,42,029,Pa,Chester,25,49
36,47,48,439,Tx,Tarrant,25,49
36,47,26,125,Mi,Oakland,23,52
36,47,55,025,Wi,Dane,23,35
36,47,42,043,Pa,Dauphin,23,55
36,47,53,053,Wa,Pierce,22,33
36,47,06,067,Ca,Sacramento,22,40
36,47,06,081,Ca,San Mateo,22,33
36,47,12,021,Fl,Collier,22,41
36,47,47,037,Tn,Davidson,22,39
36,47,39,061,Oh,Hamilton,22,41
36,47,08,041,Co,El Paso,22,33
36,47,34,041,NJ,Warren,21,54
36,47,51,550,Va,Chesapeake city,21,42
36,47,45,015,SC,Berkeley,21,53
36,47,36,065,NY,Oneida,21,38
36,47,13,051,Ga,Chatham,20,40
36,47,22,071,La,Orleans,20,28
36,47,51,041,Va,Chesterfield,19,36
36,47,55,079,Wi,Milwaukee,19,38
36,47,24,027,Md,Howard,19,34
36,47,42,045,Pa,Delaware,19,27
36,47,18,097,In,Marion,19,43
36,47,23,005,Me,Cumberland,19,30
36,47,36,093,NY,Schenectady,19,28
36,47,36,077,NY,Otsego,19,30
36,47,26,161,Mi,Washtenaw,18,27
36,47,06,013,Ca,Contra Costa,18,22
36,47,47,157,Tn,Shelby,18,29
36,47,08,005,Co,Arapahoe,18,33
36,47,12,001,Fl,Alachua,18,31
